id,created,cus_mail,cus_name,cus_mobi,course_mode_id,course_schedule,payment_amount,payment_status,cus_pic_id,lead_source,payment_date,payment_method,total_fee,lead_id,actually_received,original_fee,cus_location_id
3532,2023-02-28 08:59:40,huntersawyer@example.net,Amy Leonard,(619)873-6384x398,1,012023,2020000,Past due,1593,GL,2023-02-27 00:00:00,GG,4020000,26325,2020000,6700000,2
3533,2023-02-28 09:09:54,tammycollins@example.org,Valerie Osborne,001-288-761-2554,,032023,1000000,Deposit,10421,WOM,2023-02-27 00:00:00,FB,4499000,28078,1000000,7200000,1
3534,2023-02-28 09:15:59,ballardbeverly@example.com,Brittany Gray,458.554.1013x7963,,032023,1000000,Deposit,10421,AFF,2023-02-27 00:00:00,FB,4499000,28023,1000000,7200000,2
3535,2023-02-28 09:55:04,jamierivera@example.org,Christopher Johnson,426-625-6057x65215,1,062023,5950000,Deposit,10421,HL,2023-02-28 00:00:00,FB,11899000,27844,5950000,17000000,1
3536,2023-02-28 10:18:41,perezjustin@example.com,Stephanie Morrison,+1-558-936-4652x4619,,032023,3600000,Fully-paid,1659,FB,2023-02-28 00:00:00,GG,3600000,27959,3272727,4000000,2
3537,2023-02-28 12:07:13,asingh@example.com,Jeffrey Smith,9269831805,2,032023,3299000,Fully-paid,1593,WL,2023-02-28 00:00:00,FB,3299000,28106,3299000,4600000,2
3538,2023-02-28 12:10:24,mary07@example.net,Carla Mcintyre,955.254.4225x265,2,032023,3299000,Fully-paid,1593,WL,2023-02-28 00:00:00,FB,3299000,28105,3299000,4600000,2
3539,2023-02-28 12:11:22,christopher34@example.com,Colton Richards,3062898113,2,032023,3299000,Fully-paid,1593,WL,2023-02-28 00:00:00,FB,3299000,28103,3299000,4600000,2
3540,2023-02-28 12:11:52,fbailey@example.com,Alexander Wells,001-977-485-3252,2,032023,3299000,Fully-paid,1593,WL,2023-02-28 00:00:00,FB,3299000,28084,3299000,4600000,2
3541,2023-02-28 12:12:06,kenneth26@example.org,Adam Brock,(996)494-6275x2611,2,032023,3299000,Fully-paid,1593,WL,2023-02-28 00:00:00,FB,3299000,28083,3299000,4600000,2
3542,2023-02-28 12:12:29,bgiles@example.org,Kelly Jackson,735.499.2381,2,032023,3299000,Fully-paid,1593,WL,2023-02-28 00:00:00,FB,3299000,28082,3299000,4600000,2
3543,2023-02-28 12:13:17,gcollins@example.net,Nicole Beck,(659)985-4111,2,032023,3299000,Fully-paid,1593,WL,2023-02-28 00:00:00,FB,3299000,28077,3299000,4600000,2
3544,2023-02-28 14:33:25,christopher80@example.net,Isaiah Nguyen,532-637-1517,2,032023,6400000,Fully-paid,1593,FB,2023-02-28 00:00:00,GG,6400000,28019,6400000,8650000,2
3547,2023-02-28 15:46:32,christopher55@example.org,Michelle Fisher,001-656-934-1402,1,032023,4399000,Fully-paid,10421,FB,2023-02-28 00:00:00,FB,4399000,28006,4399000,5400000,2
3546,2023-02-28 14:59:13,bushjoshua@example.org,Eileen Coleman,567-424-7628,1,032023,5466000,Fully-paid,1659,GL,2023-02-28 00:00:00,GG,5466000,28060,5466000,6700000,2
3548,2023-02-28 15:55:04,transherri@example.com,Nancy Parks,740.257.0695x640,1,032023,5230000,Fully-paid,1593,WL,2023-02-28 00:00:00,GG,5066000,14582,5066000,6700000,2
3549,2023-02-28 19:39:38,simmonslisa@example.org,William Cummings,533-415-8252x25818,1,032023,10200000,Fully-paid,1659,TDF,2023-02-28 00:00:00,TL,10200000,27962,9679800,17000000,2
3550,2023-02-28 21:11:34,frances23@example.org,William Watkins,783.718.1316,2,032023,4799000,Fully-paid,1659,FB,2023-02-28 00:00:00,GG,4799000,27953,4799000,5900000,1
3551,2023-02-28 21:23:32,courtney39@example.org,Dean Porter,(370)598-6040,,032023,4000000,Fully-paid,1593,TDF,2023-02-28 00:00:00,FB,4000000,28108,4000000,5400000,2
3552,2023-02-28 21:27:28,harrymcmillan@example.net,Robert Johnson,(960)739-1950,1,032023,3200000,Fully-paid,1593,FB,2023-02-28 00:00:00,GG,3200000,26024,3200000,4000000,1
3553,2023-03-01 09:31:51,sherrywang@example.com,Miranda Ortiz,468-589-3682,1,032023,3899000,Fully-paid,10421,FB,2023-02-28 00:00:00,FB,3899000,27970,3899000,5400000,2
3554,2023-03-01 11:05:53,douglas33@example.org,Anthony Andrews,001-643-627-0390x223,2,032023,7100000,Fully-paid,10421,TDF,2023-03-01 00:00:00,FB,7100000,28072,7100000,10000000,1
3555,2023-03-01 11:33:12,sherrymeyer@example.org,David Jackson,3247723950,1,032023,4099000,Fully-paid,1659,FB,2023-03-01 00:00:00,FB,4099000,26813,4099000,5400000,1
3558,2023-03-01 17:44:57,friedmanwilliam@example.com,Joshua Dyer,475.260.8561x71172,,032023,4000000,Fully-paid,1593,GL,2023-03-01 00:00:00,FB,4000000,27444,4000000,5400000,2
3557,2023-03-01 15:40:26,ualvarez@example.com,Tiffany Bush,001-503-924-2562x26986,1,032023,7000000,Deposit,1659,FB,2023-03-01 00:00:00,FB,16166000,27375,7000000,28000000,1
3559,2023-03-01 17:45:54,hunterbarbara@example.org,Dana Flores,001-661-360-6991,,032023,4000000,Fully-paid,1593,GL,2023-03-01 00:00:00,FB,4000000,27410,4000000,5400000,2
3560,2023-03-01 22:51:44,james68@example.net,Robert Cunningham,+1-570-257-0695x1120,1,032023,1000000,Deposit,1659,WL,2023-03-01 00:00:00,FB,4399000,28032,1000000,5400000,2
3561,2023-03-02 14:13:25,hollandgloria@example.net,Karen Mitchell,9988497804,,032023,4399000,Fully-paid,1593,WL,2023-03-02 00:00:00,TL,4399000,28140,4302222,5400000,1
3562,2023-03-02 15:03:21,rjames@example.com,Mitchell Powell,(977)595-8089,2,032023,3766000,Fully-paid,1593,WL,2023-03-02 00:00:00,FB,3766000,28101,3766000,5900000,1
3563,2023-03-02 22:16:36,james68@example.net,Robert Cunningham,+1-570-257-0695x1120,1,032023,3399000,Past due,1659,WL,2023-03-02 00:00:00,FB,4399000,28032,3399000,5400000,2
3564,2023-03-03 08:57:28,roberto78@example.org,Samuel May,547.458.2956,1,032023,840000,Fully-paid,7094,UP,2023-03-02 00:00:00,FB,840000,,840000,,2
3565,2023-03-03 13:48:25,dwilson@example.com,Richard Brewer,(961)625-7550,1,032023,620000,Fully-paid,7094,UP,2023-03-03 00:00:00,FB,620000,,620000,,2
3566,2023-03-03 14:30:38,candice24@example.com,Brandon Pollard DDS,+1-821-567-4590x601,1,032023,5000000,Deposit,1659,FB,2023-03-03 00:00:00,GG,11899000,27930,5000000,17000000,1
3567,2023-03-03 16:27:00,richardsonchristopher@example.org,Shannon Livingston,977.540.2040x592,2,022023,3466000,Fully-paid,1659,FB,2023-03-03 00:00:00,FB,3466000,28184,3466000,5900000,1
3568,2023-03-03 17:30:21,thomasmcdonald@example.net,Jeanette Miller,823.276.6638x64599,1,032023,2099000,Past due,1659,FB,2023-03-03 00:00:00,FB,4099000,27821,2099000,5400000,1
3569,2023-03-03 17:49:52,rfisher@example.org,Brian Finley,(944)659-8503x350,1,032023,4099000,Fully-paid,10421,TDF,2023-03-03 00:00:00,FB,4099000,28146,4099000,5400000,1
3570,2023-03-03 20:17:45,yatesgina@example.org,Susan Stephens,6009816646,1,032023,4099000,Fully-paid,1659,FB,2023-03-03 00:00:00,FB,4099000,28168,4099000,5400000,1
3571,2023-03-03 20:23:09,sara34@example.com,Joshua Bennett,(269)629-1281x157,1,032023,1800000,Fully-paid,1659,FB,2023-03-03 00:00:00,FB,1800000,28153,1800000,2500000,2
3572,2023-03-04 10:45:22,jefflee@example.net,Savannah Burnett,+1-435-999-8539x02161,2,032023,11099000,Fully-paid,10421,GL,2023-03-04 00:00:00,MN,11099000,27981,11099000,15000000,1
3573,2023-03-04 10:58:11,durhamkimberly@example.net,Ryan Fields,(653)797-8630,2,032023,3100000,Fully-paid,1593,FB,2023-03-04 00:00:00,FB,3100000,28192,3100000,3400000,1
3574,2023-03-04 18:37:33,dennisperez@example.net,Stephanie Smith,+1-326-493-2123x14917,1,032023,5466000,Fully-paid,10421,WL,2023-03-04 00:00:00,FB,5466000,28181,5466000,6700000,2
3575,2023-03-04 22:19:02,smartinez@example.org,Candice Rios,+1-413-328-4544x9845,2,032023,3466000,Fully-paid,1593,WL,2023-03-04 00:00:00,FB,3466000,28161,3466000,4600000,1
3576,2023-03-04 22:22:02,navarrowilliam@example.org,Andrew Williams,001-477-940-7008x81513,1,032023,4099000,Fully-paid,1659,FB,2023-03-04 00:00:00,FB,4099000,28005,4099000,5400000,1
3577,2023-03-05 19:16:56,weberdavid@example.net,Jasmine Schmidt,311-312-6766,1,032023,5466000,Fully-paid,10421,WL,2023-03-05 00:00:00,FB,5466000,28013,5466000,6700000,2
3578,2023-03-05 20:09:03,jacob58@example.net,John Garcia,5326168632,,062023,3900000,Past due,1659,GL,2023-03-05 00:00:00,GG,11399000,26227,3900000,17000000,1
3579,2023-03-06 09:05:24,xbarrett@example.net,Alan Bautista,250-495-6165,2,022023,3549000,Past due,1593,FB,2023-03-06 00:00:00,TL,11099000,27359,3470922,15000000,1
3580,2023-03-06 09:24:05,asmith@example.com,Allison Baker,5277377723,1,032023,3450000,Fully-paid,10421,FB,2023-03-06 00:00:00,,3450000,28085,3450000,3800000,1
3581,2023-03-06 09:24:40,ellissusan@example.org,Molly Murray MD,977-723-0756,,032023,4500000,Fully-paid,1593,WL,2023-03-05 00:00:00,GG,4500000,28194,4050000,5900000,1
3582,2023-03-06 10:44:58,larsonhannah@example.net,Richard Allen,317.909.6259x70207,1,032023,4099000,Fully-paid,1593,TDF,2023-03-06 00:00:00,FB,4099000,28236,4099000,5400000,1
3583,2023-03-06 11:51:47,sean40@example.com,Jacqueline Rivas,556-636-0615x186,,032023,4000000,Fully-paid,1593,TDF,2023-03-06 00:00:00,TL,4000000,28207,3792000,5400000,2
3584,2023-03-06 11:54:16,xking@example.org,Jorge Foster,467-661-3997x1196,,032023,4000000,Fully-paid,1593,TDF,2023-03-06 00:00:00,TL,4000000,28259,3796000,5400000,2
3585,2023-03-06 11:54:55,lisaward@example.com,Lynn Sweeney,+1-823-509-4028,1,032023,4000000,Fully-paid,1593,WOM,2023-03-06 00:00:00,TL,4000000,28258,3832000,5400000,2
3586,2023-03-06 12:15:01,curtisburns@example.org,Jennifer Tucker,001-441-688-7862x63922,1,032023,4000000,Fully-paid,1593,WOM,2023-03-06 00:00:00,TL,4000000,28257,3796000,5400000,2
3587,2023-03-06 12:27:48,klee@example.net,Elizabeth Mcconnell,985.782.2039,1,032023,4505000,Fully-paid,1593,WOM,2023-03-06 00:00:00,FB,4505000,28256,4505000,7800000,2
3600,2023-03-07 09:47:35,rachelpeters@example.com,Rodney Todd,4909237931,2,,1000000,Deposit,1593,FB,2023-03-06 00:00:00,FB,4299000,28133,1000000,5900000,2
3598,2023-03-06 20:26:31,sharon91@example.net,Scott Greene,5208687803,,032023,500000,Deposit,1593,FB,2023-03-06 00:00:00,FB,3466000,28266,500000,4600000,1
3590,2023-03-06 16:04:57,fgonzales@example.org,Patrick Johnson,977-960-5209x6717,2,032023,2800000,Fully-paid,7094,UP,2023-03-06 00:00:00,FB,2800000,,2800000,,2
3591,2023-03-06 16:06:08,lloyderic@example.com,Nicholas Leonard,+1-207-520-0295x1626,1,032023,5900000,Past due,1593,FB,2023-03-06 00:00:00,GG,11899000,26457,5900000,17000000,1
3597,2023-03-06 17:32:38,ryan10@example.net,Jason Cruz,001-424-880-5718,2,032023,10599000,Fully-paid,1659,EVQ,2023-03-06 00:00:00,GG,10599000,28231,10599000,15000000,1
3592,2023-03-06 16:13:18,xmurray@example.net,Joe Young,(210)395-8376,1,032023,5166000,Fully-paid,1659,FB,2023-03-06 00:00:00,FB,5166000,28081,5166000,6700000,2
3593,2023-03-06 16:42:59,waltonmarie@example.com,Nichole Lee,460.898.5182,1,032023,3003000,Deposit,1593,FB,2023-03-06 00:00:00,GG,6006000,27792,2730000,6700000,1
3606,2023-03-07 14:43:31,psmith@example.org,Brian Nguyen,(924)329-3671x170,1,032023,4099000,Fully-paid,1593,HL,2023-03-07 00:00:00,FB,4099000,28292,4099000,5400000,1
3595,2023-03-06 17:21:20,nharris@example.org,Barbara Acosta,001-570-451-0954x28472,,,1700000,Fully-paid,8454,UP,2023-03-06 00:00:00,FB,1700000,,1700000,,5
3596,2023-03-06 17:26:22,jeffrey48@example.org,Steven Martin,721.930.2643x1380,,032023,2380000,Fully-paid,8454,UP,2023-03-06 00:00:00,FB,2380000,,2380000,,1
3601,2023-03-07 10:26:51,mhernandez@example.net,Kenneth Russell,7554496722,1,032023,4099000,Fully-paid,10421,FB,2023-03-07 00:00:00,TL,4099000,28112,4008822,5400000,1
3602,2023-03-07 10:32:28,klee@example.net,Ashlee Trevino,(404)794-8428x1413,1,032023,4099000,Fully-paid,1659,FB,2023-03-07 00:00:00,TL,4099000,28042,4008822,5400000,1
3603,2023-03-07 12:20:36,garrettrogers@example.net,Cathy Jackson,3255009031,2,052022,4100000,Fully-paid,8454,UP,2023-03-07 00:00:00,FB,4100000,,4100000,,5
3604,2023-03-07 13:36:31,ballardbeverly@example.com,Brittany Gray,458.554.1013x7963,1,032023,3499000,Past due,10421,AFF,2023-03-07 00:00:00,FB,4499000,28023,3499000,8000000,1
3605,2023-03-07 13:53:40,tammycollins@example.org,Valerie Osborne,001-288-761-2554,2,032023,3499000,Past due,10421,WOM,2023-03-07 00:00:00,FB,4499000,28078,3499000,7200000,1
3607,2023-03-07 17:01:55,jennifermarshall@example.net,Randy Hurst,985.830.5384x606,2,032023,1000000,Deposit,10421,GL,2023-03-07 00:00:00,FB,4799000,28221,1000000,5900000,1
3608,2023-03-07 21:09:12,chris86@example.org,Leslie Anderson,+1-766-365-7794x334,2,032023,4799000,Fully-paid,1593,WL,2023-03-07 00:00:00,FB,4799000,28271,4799000,5900000,2
3609,2023-03-08 07:19:55,jonathansharp@example.com,Michael Lucas,(225)641-8479x168,2,,4170000,Fully-paid,6537,UP,2023-03-07 00:00:00,FB,4170000,,4170000,,5
3610,2023-03-08 08:50:54,chamberschristopher@example.org,Timothy Castro,5482048339,,032023,6000000,Fully-paid,1593,FB,2023-03-07 00:00:00,FB,6000000,28176,6000000,7200000,2
3611,2023-03-08 09:07:50,perezthomas@example.net,Stephanie Mcintyre,(495)342-7150x6824,1,032023,4000000,Fully-paid,1593,HL,2023-03-08 00:00:00,FB,4000000,28303,4000000,5400000,1
3612,2023-03-08 09:34:11,fpineda@example.net,John Bailey,206-939-4470x1030,,032023,3800000,Fully-paid,1593,WL,2023-03-08 00:00:00,FB,3800000,28313,3800000,5400000,1
3613,2023-03-08 09:49:46,apennington@example.org,Carol Richards,977.680.8479x556,2,032023,4200000,Fully-paid,8454,UP,2023-03-08 00:00:00,FB,4200000,,4200000,,5
3614,2023-03-08 10:04:40,wilsonlori@example.net,James Hall,+1-354-698-8286,1,032023,4099000,Fully-paid,10421,FB,2023-03-08 00:00:00,FB,4099000,27913,4099000,5400000,2
3615,2023-03-08 10:23:26,sara21@example.com,Angela Salazar,001-900-400-6921x626,2,032023,11099000,Fully-paid,1659,TDF,2023-03-08 00:00:00,GG,11099000,28240,11099000,15000000,1
3616,2023-03-08 11:25:27,cooktroy@example.com,Steven Miller,289.700.7207x5171,,032023,6500000,Fully-paid,1593,TDF,2023-03-08 00:00:00,FB,6500000,28215,6500000,10000000,1
3617,2023-03-08 11:25:59,nicole56@example.net,Randall Mosley,567.702.1484,2,032023,6500000,Fully-paid,1593,WOM,2023-03-08 00:00:00,FB,6500000,28261,6500000,10000000,1
3618,2023-03-08 11:35:27,emily35@example.net,Mr. Nicholas Moore,(854)401-1547x095,2,032023,3300000,Fully-paid,1593,WL,2023-03-08 00:00:00,TL,3300000,28035,3240600,4600000,2
3619,2023-03-08 12:38:26,laurenlong@example.net,Michael Kaiser,(374)877-0096,2,032023,8599000,Fully-paid,1593,FB,2023-03-08 00:00:00,TL,8599000,27966,8409822,13000000,1
3620,2023-03-08 14:28:16,bennettjill@example.net,Laurie Cabrera,618.640.5710,2,042023,3466000,Fully-paid,1659,FB,2023-03-08 00:00:00,FB,3466000,26823,3466000,4600000,1
3621,2023-03-08 14:30:36,anthonygraves@example.com,Matthew Davis,5889045568,1,032023,2200000,Past due,1593,FB,2023-03-08 00:00:00,FB,4399000,26814,2200000,7800000,2
3622,2023-03-08 15:18:56,halllarry@example.com,Caitlyn Salinas,(937)313-8153x90825,1,032023,5699000,Fully-paid,10421,FB,2023-03-08 00:00:00,FB,5699000,26343,5699000,10300000,1
3623,2023-03-08 15:58:53,herrerarebecca@example.com,Charles Johnson,(232)477-8399,2,032023,200000,Deposit,1593,GL,2023-03-08 00:00:00,FB,1760000,28330,200000,2000000,1
3624,2023-03-08 16:05:16,leslie95@example.com,Anita Davis,(698)802-3578,2,032023,200000,Deposit,1593,GL,2023-03-08 00:00:00,FB,1760000,28333,200000,2000000,1
3625,2023-03-08 16:05:56,isabelreeves@example.org,Gregory Roberson,001-227-620-5325x981,,032023,200000,Deposit,1593,GL,2023-03-08 00:00:00,FB,1760000,28334,200000,2000000,1
3626,2023-03-08 16:06:24,anita17@example.org,Emily May,351-485-6786,,032023,200000,Deposit,1593,GL,2023-03-08 00:00:00,FB,1760000,28335,200000,2000000,1
3627,2023-03-08 16:06:44,hobbsann@example.org,Aaron Bartlett,921.204.0162x85741,,032023,200000,Deposit,1593,GL,2023-03-08 00:00:00,FB,1760000,28336,200000,2000000,1
3628,2023-03-08 16:14:12,david41@example.net,Jennifer Foley,+1-743-722-6518x37651,4,999999,1600000,Fully-paid,1593,FB,2023-03-08 00:00:00,FB,1600000,28255,1600000,4600000,1
3629,2023-03-08 17:35:57,michael61@example.org,Anthony Tucker,591.990.6274x3463,1,032023,8399000,Fully-paid,1659,FB,2023-03-08 00:00:00,FB,8399000,28270,8399000,12500000,1
3630,2023-03-08 20:51:16,mwatkins@example.com,Philip Nelson,479-382-9781,1,032023,4099000,Fully-paid,1659,TDF,2023-03-08 00:00:00,FB,4099000,28318,4099000,5400000,1
3631,2023-03-09 08:25:14,newmannancy@example.org,Bradley Moran,419.543.9799x76963,2,032023,1730000,Deposit,1593,FB,2023-03-08 00:00:00,FB,3466000,28269,1730000,4600000,1
3632,2023-03-09 08:30:16,jonestimothy@example.org,Jeffery Mclaughlin,529.636.4968x637,2,032023,4000000,Fully-paid,1593,WOM,2023-03-08 00:00:00,,4000000,28497,3796000,4600000,2
3633,2023-03-09 09:21:42,brucemarshall@example.org,Matthew Barnes,(624)261-3864x4191,2,,3260000,Fully-paid,6537,UP,2023-03-08 00:00:00,FB,3260000,,3260000,,5
3634,2023-03-09 14:37:52,jeffreyjones@example.org,Scott Valencia,778-408-0536x8425,,032023,4966000,Fully-paid,1659,EVQ,2023-03-09 00:00:00,GG,4966000,13360,4966000,6700000,1
3635,2023-03-09 15:29:31,watsonjames@example.org,Pedro Scott,609-848-2081,2,032023,1700000,Fully-paid,1659,FB,2023-03-09 00:00:00,FB,1700000,27957,1700000,2000000,1
3636,2023-03-09 15:31:58,eduardofigueroa@example.org,Carlos Lopez,(336)452-2322x344,2,032023,1700000,Fully-paid,1659,TDF,2023-03-09 00:00:00,FB,1700000,28286,1700000,2000000,1
3637,2023-03-09 15:43:19,ramseymaria@example.com,Annette Nelson,938-662-2074x9112,1,032023,11399000,Fully-paid,1659,GL,2023-03-09 00:00:00,GG,11399000,28290,11399000,17000000,1
3638,2023-03-09 16:41:24,davidespinoza@example.net,Andrew Butler,(250)974-5017x09323,,022023,3800000,Past due,1593,FB,2023-03-09 00:00:00,FB,11400000,27739,3800000,11800000,2
3691,2023-03-20 11:01:53,davidespinoza@example.net,Andrew Butler,(250)974-5017x09323,1,032023,3800000,Past due,1593,FB,2023-03-19 00:00:00,FB,11400000,27739,3800000,17000000,2
3639,2023-03-10 08:51:28,sarakrause@example.com,Stephanie Baker,+1-209-875-0151x2430,2,032023,1700000,Fully-paid,1593,FB,2023-03-10 00:00:00,FB,1700000,28525,1700000,2000000,1
3640,2023-03-10 09:05:46,judy70@example.org,Sherry Johnson,723-244-0534x982,,032023,5599000,Past due,10421,FB,2023-03-09 00:00:00,FB,10599000,26357,5599000,17000000,2
3641,2023-03-10 10:18:44,rachelyoung@example.com,Christian Potter,(336)878-4062,2,032023,2250000,Past due,1659,FB,2023-03-10 00:00:00,FB,4499000,27994,2250000,7000000,1
3642,2023-03-10 11:42:30,kgonzalez@example.com,Autumn Johnston,586.393.2142,,032023,8599000,Fully-paid,10421,HL,2023-03-10 00:00:00,FB,8599000,28634,8599000,13000000,1
3643,2023-03-10 13:41:58,butlervictor@example.com,Renee Ross,001-773-633-0575x0982,2,022023,3100000,Past due,1659,FB,2023-03-10 00:00:00,FB,7100000,26834,3100000,10000000,1
3644,2023-03-10 17:41:25,beltransamantha@example.org,Ronald Downs,(597)305-1124x77461,2,032023,2500000,Deposit,1659,FB,2023-03-10 00:00:00,FB,4499000,28523,2500000,5900000,1
3645,2023-03-10 17:42:35,pbean@example.net,Robert Torres,9739603372,2,032023,3799000,Past due,10421,FB,2023-03-10 00:00:00,FB,4799000,28017,3799000,5900000,1
3646,2023-03-10 19:01:03,robert02@example.com,Leslie Stevens,001-479-350-0101,1,032023,7899000,Fully-paid,1593,EVQ,2023-03-10 00:00:00,FB,7899000,24660,7899000,12500000,2
3647,2023-03-10 19:04:35,rachelpeters@example.com,Rodney Todd,4909237931,2,032023,3299000,Past due,1593,FB,2023-03-10 00:00:00,FB,4299000,28133,3299000,5900000,1
3648,2023-03-12 15:48:14,matthew84@example.net,Heather Williams,+1-652-476-7598x3010,1,032023,10266000,Deposit,10421,FB,2023-03-12 00:00:00,FB,51331250,28317,10266000,60000000,2
3649,2023-03-12 22:52:52,robinsonsteven@example.org,Virginia Williams,001-429-942-5901x496,1,032023,8899000,Fully-paid,10421,FB,2023-03-12 00:00:00,TL,8899000,28696,8356161,12500000,2
3650,2023-03-13 09:33:49,palmershane@example.org,Clarence Brown,465.566.9360,2,032023,3766000,Fully-paid,10421,WOM,2023-03-13 00:00:00,FB,3766000,28680,3766000,5900000,2
3651,2023-03-13 10:13:39,mark53@example.org,Christine Fitzgerald,612-327-0088,2,032023,3766000,Fully-paid,10421,FB,2023-03-13 00:00:00,FB,3766000,28297,3766000,4600000,1
3652,2023-03-13 13:43:03,staceydaniels@example.com,Johnny Newman,(673)386-5618,2,032023,4399000,Fully-paid,10421,FB,2023-03-13 00:00:00,FB,4399000,28239,4399000,7000000,1
3653,2023-03-13 16:58:14,kimberlymorse@example.org,Cory Thompson,(331)250-3816,,032023,4099000,Fully-paid,10421,WOM,2023-03-13 00:00:00,FB,4099000,28723,4099000,5400000,1
3654,2023-03-13 18:36:23,morganbryan@example.org,Sally Archer,630.764.1519,,032023,3100000,Fully-paid,10421,FB,2023-03-13 00:00:00,GG,3100000,26151,3100000,3600000,1
3657,2023-03-14 09:09:08,michaelmassey@example.com,Joseph Lester,420-527-8255x43425,2,032023,3766000,Fully-paid,10421,FB,2023-03-14 00:00:00,FB,3766000,28676,3766000,4600000,1
3656,2023-03-14 08:44:59,sharon91@example.net,Scott Greene,5208687803,2,032023,2966000,Past due,1593,FB,2023-03-11 00:00:00,FB,3466000,28266,2966000,4600000,1
3658,2023-03-14 09:15:30,vaughnsabrina@example.com,Joseph Wong,(968)461-1230x610,1,032023,5469500,Past due,10421,TDF,2023-03-14 00:00:00,GG,11299000,27968,5649500,17000000,1
3659,2023-03-14 09:16:11,vaughnsabrina@example.com,Joseph Wong,(968)461-1230x610,1,032023,180000,Past due,10421,TDF,2023-03-14 00:00:00,GG,11299000,27968,180000,17000000,1
3660,2023-03-14 09:23:43,dominguezcolleen@example.net,Caitlin Hamilton,756.504.0092x1732,2,032023,4799000,Fully-paid,1659,HL,2023-03-14 00:00:00,TL,4799000,28737,4693422,5900000,1
3661,2023-03-14 09:27:59,jamesmills@example.net,Lisa Roach,(232)357-8403x61810,1,032023,5649500,Past due,1593,TDF,2023-03-14 00:00:00,GG,11299000,27852,5649500,17000000,2
3662,2023-03-14 14:49:23,smithsarah@example.net,Brad Booth,7154935583,1,032023,11899000,Fully-paid,1593,FB,2023-03-14 00:00:00,GG,11899000,21911,11899000,17000000,2
3663,2023-03-14 17:18:19,sylvia20@example.org,Edward Black,302.729.0501x045,2,032023,500000,Fully-paid,8454,UP,2023-03-14 00:00:00,FB,500000,,,,5
3664,2023-03-14 20:12:41,slandry@example.net,Sophia Nielsen,001-675-661-9340x11960,1,022023,6899000,Past due,1659,FB,2023-03-14 00:00:00,FB,11899000,27860,6899000,17000000,2
3665,2023-03-15 10:03:46,sarah79@example.org,Brian Anderson,001-988-389-5907,,032023,1700000,Fully-paid,1593,HL,2023-03-14 00:00:00,FB,1700000,28746,1700000,2000000,1
3666,2023-03-15 14:54:04,bjackson@example.org,Beth Sosa,643.995.8197x0406,1,032023,5301000,Deposit,10421,GL,2023-03-15 00:00:00,FB,10599000,28642,5301000,17000000,1
3667,2023-03-15 14:56:45,gberry@example.com,Amanda Williams,(206)401-8481,1,032023,4299000,Fully-paid,10421,GL,2023-03-15 00:00:00,FB,4299000,28819,4299000,7800000,1
3668,2023-03-15 17:06:49,bnewton@example.net,Edward Allen,713-260-0090x08784,2,032023,7200000,Fully-paid,10421,FB,2023-03-15 00:00:00,GG,7200000,27965,7200000,9300000,2
3669,2023-03-15 17:10:42,stephen44@example.net,Shelby Jenkins,664.853.1930x968,2,032023,2000000,Deposit,10421,FB,2023-03-15 00:00:00,FB,7100000,26608,2000000,10000000,2
3670,2023-03-15 19:10:18,agibson@example.com,Brandon Smith,295-995-0220,,032023,67000000,Deposit,1593,GL,2023-03-15 00:00:00,GG,134000000,28830,67000000,4000000,1
3671,2023-03-16 09:38:36,benjamingonzalez@example.com,Kevin Hanson,431.516.4003x426,1,022023,2000000,Past due,1659,FB,2023-03-16 00:00:00,FB,4099000,27673,2000000,5400000,2
3672,2023-03-16 14:01:27,nicolebrown@example.net,Christopher Moore,001-303-223-4009,2,032023,3466000,Fully-paid,10421,WL,2023-03-16 00:00:00,FB,3466000,28721,3466000,4600000,1
3673,2023-03-16 18:26:44,charles10@example.com,Jason Santos,001-255-729-0074x38603,,032023,11099000,Fully-paid,10421,WOM,2023-03-16 00:00:00,TL,11099000,28855,10466357,15000000,2
3674,2023-03-17 08:55:51,jesse37@example.org,Ms. Maria Roth,704-281-9545x3197,1,032023,2099000,Past due,1593,FB,2023-03-16 00:00:00,FB,4099000,27299,2099000,5400000,1
3675,2023-03-17 10:51:11,uadams@example.net,Jennifer Chapman,001-956-839-8814x662,2,032023,3766000,Fully-paid,10421,WL,2023-03-17 00:00:00,FB,3766000,28742,3766000,5900000,1
3676,2023-03-17 15:33:34,matthew84@example.net,Heather Williams,+1-652-476-7598x3010,,032023,41065000,Past due,10421,FB,2023-03-17 00:00:00,TL,41065000,28317,40161570,60000000,1
3677,2023-03-17 16:20:19,sheila74@example.net,Grant Reyes,001-445-218-5251x7095,1,032023,1000000,Deposit,1659,FB,2023-03-17 00:00:00,FB,11899000,28818,1000000,17000000,1
3678,2023-03-17 16:24:28,tylerhaney@example.org,Alexander Hernandez,001-508-525-5699,2,032023,11099000,Fully-paid,10421,HL,2023-03-17 00:00:00,TL,11099000,28849,10854822,15000000,2
3679,2023-03-17 16:26:59,nicolefreeman@example.net,Melvin Murphy,557-739-8426,,032023,3466000,Fully-paid,1659,FB,2023-03-17 00:00:00,FB,3466000,28725,3466000,4600000,1
3680,2023-03-17 17:13:37,rharper@example.com,Rachel Hernandez,+1-529-405-6157,1,032023,5450000,Deposit,1593,EVQ,2023-03-17 00:00:00,GG,10899000,28447,5450000,17000000,2
